period_key,periodicidad,metric,unidad,ambito,descriptor,escenario,valor,revision,year_span,sheet_name,source_file
2019-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,215032.09056779006,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2019-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,222706.39835105604,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2019-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,237434.94151327794,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2020-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,207697.4448233896,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2020-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,179440.31045053538,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2020-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,203118.65010187437,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2020-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,228857.59462420066,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2021-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,209585.8068138325,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2021-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,212288.07406527098,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2021-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,231036.47896835025,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2021-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,253660.54902208602,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2022-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,227487.28633771662,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
2022-01-01,anual,energia,GWh-año,nacional,SIN,ESC_MEDIO,227464.7674680624,REV_DESCONOCIDA,2022-2036,PIB Trimestral,Anexo_Proyeccion_Demanda_EE_GN_CL_2022-2036_VF_jun.xlsx
